timestamp,Usage(kWh)_1,Usage(kWh)_2,Generation(kVarh)_1,Generation(kVarh)_2,Usage(kVarh)_1,Usage(kVarh)_2
2024-01-12 08:00:00+00:00,8.912,4.064,4.336,6.976,0.0,0.0
2024-01-12 08:15:00+00:00,8.16,3.744,5.008,6.976,0.0,0.0
2024-01-12 08:30:00+00:00,8.16,3.488,4.864,7.072,0.0,0.0
2024-01-12 08:45:00+00:00,8.832,3.568,4.72,7.024,0.0,0.0
2024-01-12 09:00:00+00:00,8.912,3.664,5.056,7.072,0.0,0.0
2024-01-12 09:15:00+00:00,9.568,3.744,4.432,6.896,0.0,0.0
2024-01-12 09:30:00+00:00,9.376,4.944,4.176,6.336,0.0,0.0
2024-01-12 09:45:00+00:00,8.784,5.104,4.432,6.352,0.0,0.0
2024-01-12 10:00:00+00:00,8.704,6.112,4.736,6.384,0.0,0.0
2024-01-12 10:15:00+00:00,8.064,5.088,4.544,6.416,0.0,0.0
2024-01-12 10:30:00+00:00,9.632,4.976,3.872,6.336,0.0,0.0
2024-01-12 10:45:00+00:00,7.712,5.12,5.232,6.336,0.0,0.0
2024-01-12 11:00:00+00:00,8.624,4.928,4.224,6.352,0.0,0.0
2024-01-12 11:15:00+00:00,9.344,4.896,4.064,6.304,0.0,0.0
2024-01-12 11:30:00+00:00,8.32,4.992,4.688,6.336,0.0,0.0
2024-01-12 11:45:00+00:00,9.28,5.024,4.496,6.416,0.0,0.0
2024-01-12 12:00:00+00:00,8.976,5.072,4.56,6.352,0.0,0.0
2024-01-12 12:15:00+00:00,9.056,4.992,4.528,6.432,0.0,0.0
2024-01-12 12:30:00+00:00,8.928,6.288,4.592,6.384,0.0,0.0
2024-01-12 12:45:00+00:00,8.032,4.928,4.672,6.448,0.0,0.0
2024-01-12 13:00:00+00:00,9.04,4.944,4.352,6.432,0.0,0.0
2024-01-12 13:15:00+00:00,7.84,4.96,5.056,6.48,0.0,0.0
2024-01-12 13:30:00+00:00,8.928,4.976,4.128,6.496,0.0,0.0
2024-01-12 13:45:00+00:00,9.232,4.928,4.8,6.48,0.0,0.0
2024-01-12 14:00:00+00:00,8.32,4.976,4.56,6.432,0.0,0.0
2024-01-12 14:15:00+00:00,8.784,4.976,4.576,6.416,0.0,0.0
2024-01-12 14:30:00+00:00,8.272,4.896,5.12,6.464,0.0,0.0
2024-01-12 14:45:00+00:00,7.984,5.072,4.72,6.384,0.0,0.0
2024-01-12 15:00:00+00:00,11.008,6.096,4.704,6.384,0.0,0.0
2024-01-12 15:15:00+00:00,8.0,4.848,5.2,6.432,0.0,0.0
2024-01-12 15:30:00+00:00,9.152,4.96,4.432,6.4,0.0,0.0
2024-01-12 15:45:00+00:00,8.08,4.912,4.784,6.448,0.0,0.0
2024-01-12 16:00:00+00:00,8.256,5.056,5.04,6.416,0.0,0.0
2024-01-12 16:15:00+00:00,8.592,4.912,4.864,6.48,0.0,0.0
2024-01-12 16:30:00+00:00,7.792,4.864,4.976,6.464,0.0,0.0
2024-01-12 16:45:00+00:00,8.752,5.04,4.752,6.432,0.0,0.0
2024-01-12 17:00:00+00:00,8.144,4.88,4.8,6.464,0.0,0.0
2024-01-12 17:15:00+00:00,8.288,5.248,5.12,6.448,0.0,0.0
2024-01-12 17:30:00+00:00,8.768,5.904,4.752,6.464,0.0,0.0
2024-01-12 17:45:00+00:00,8.48,5.072,5.536,6.384,0.0,0.0
2024-01-12 18:00:00+00:00,9.872,4.8,4.432,6.368,0.0,0.0
2024-01-12 18:15:00+00:00,7.44,4.784,5.664,6.416,0.0,0.0
2024-01-12 18:30:00+00:00,8.464,4.848,4.64,6.4,0.0,0.0
2024-01-12 18:45:00+00:00,7.968,3.728,5.136,6.992,0.0,0.0
2024-01-12 19:00:00+00:00,6.784,3.552,5.776,7.152,0.0,0.0
2024-01-12 19:15:00+00:00,7.472,3.344,5.84,7.12,0.0,0.0
2024-01-12 19:30:00+00:00,6.56,3.376,5.568,7.072,0.0,0.0
2024-01-12 19:45:00+00:00,7.136,3.696,5.808,6.976,0.0,0.0
2024-01-12 20:00:00+00:00,7.168,4.144,5.312,7.072,0.0,0.0
2024-01-12 20:15:00+00:00,6.816,3.232,5.808,7.136,0.0,0.0
2024-01-12 20:30:00+00:00,7.984,3.28,4.944,7.072,0.0,0.0
2024-01-12 20:45:00+00:00,6.976,3.296,5.392,7.088,0.0,0.0
2024-01-12 21:00:00+00:00,7.824,3.36,5.184,7.024,0.0,0.0
2024-01-12 21:15:00+00:00,7.44,3.36,5.248,7.04,0.0,0.0
2024-01-12 21:30:00+00:00,8.704,3.296,4.624,7.088,0.0,0.0
2024-01-12 21:45:00+00:00,7.296,3.28,5.376,7.072,0.0,0.0
2024-01-12 22:00:00+00:00,7.312,3.36,5.216,7.04,0.0,0.0
2024-01-12 22:15:00+00:00,8.016,3.856,4.816,6.992,0.0,0.0
2024-01-12 22:30:00+00:00,7.28,4.16,5.312,7.024,0.0,0.0
2024-01-12 22:45:00+00:00,8.608,3.408,4.48,7.024,0.0,0.0
2024-01-12 23:00:00+00:00,7.072,3.312,5.184,6.992,0.0,0.0
2024-01-12 23:15:00+00:00,8.128,3.376,4.688,7.072,0.0,0.0
2024-01-12 23:30:00+00:00,8.48,3.44,4.688,7.104,0.0,0.0
2024-01-12 23:45:00+00:00,7.328,3.488,5.2,7.12,0.0,0.0
2024-01-13 00:00:00+00:00,8.896,3.328,4.416,7.072,0.0,0.0
2024-01-13 00:15:00+00:00,8.512,3.408,4.768,7.088,0.0,0.0
2024-01-13 00:30:00+00:00,8.256,3.408,4.768,7.072,0.0,0.0
2024-01-13 00:45:00+00:00,9.12,3.936,4.704,7.072,0.0,0.0
2024-01-13 01:00:00+00:00,8.192,4.128,4.72,7.072,0.0,0.0
2024-01-13 01:15:00+00:00,8.672,3.36,4.736,7.072,0.0,0.0
2024-01-13 01:30:00+00:00,8.384,3.328,4.624,7.088,0.0,0.0
2024-01-13 01:45:00+00:00,8.24,3.456,4.672,7.056,0.0,0.0
2024-01-13 02:00:00+00:00,9.776,3.376,4.096,7.04,0.0,0.0
2024-01-13 02:15:00+00:00,8.56,3.264,4.448,7.056,0.0,0.0
2024-01-13 02:30:00+00:00,9.2,3.488,4.272,7.04,0.0,0.0
2024-01-13 02:45:00+00:00,8.928,3.328,4.352,7.04,0.0,0.0
2024-01-13 03:00:00+00:00,9.376,3.424,4.672,7.04,0.0,0.0
2024-01-13 03:15:00+00:00,9.216,4.0,4.416,7.04,0.0,0.0
2024-01-13 03:30:00+00:00,8.64,4.144,4.448,7.008,0.0,0.0
2024-01-13 03:45:00+00:00,9.536,3.424,4.192,7.056,0.0,0.0
2024-01-13 04:00:00+00:00,8.4,3.312,4.688,7.024,0.0,0.0
2024-01-13 04:15:00+00:00,8.72,3.424,4.336,7.04,0.0,0.0
2024-01-13 04:30:00+00:00,10.272,3.424,4.304,7.088,0.0,0.0
2024-01-13 04:45:00+00:00,8.848,3.44,4.448,7.088,0.0,0.0
2024-01-13 05:00:00+00:00,8.8,3.296,4.4,7.008,0.0,0.0
2024-01-13 05:15:00+00:00,8.88,3.472,4.48,6.976,0.0,0.0
2024-01-13 05:30:00+00:00,8.416,3.424,4.496,6.96,0.0,0.0
2024-01-13 05:45:00+00:00,8.704,3.92,4.592,6.944,0.0,0.0
2024-01-13 06:00:00+00:00,8.272,4.176,4.512,6.96,0.0,0.0
2024-01-13 06:15:00+00:00,8.224,3.376,4.608,6.944,0.0,0.0
2024-01-13 06:30:00+00:00,8.56,3.472,4.704,7.024,0.0,0.0
2024-01-13 06:45:00+00:00,7.872,3.424,4.448,7.008,0.0,0.0
2024-01-13 07:00:00+00:00,8.992,3.296,4.72,7.056,0.0,0.0
2024-01-13 07:15:00+00:00,8.08,3.472,5.136,6.992,0.0,0.0
2024-01-13 07:30:00+00:00,8.288,3.424,4.352,7.04,0.0,0.0
2024-01-13 07:45:00+00:00,8.768,3.248,4.624,7.024,0.0,0.0
2024-01-13 08:00:00+00:00,7.36,3.424,4.768,7.056,0.0,0.0
2024-01-13 08:15:00+00:00,7.568,3.824,5.168,7.04,0.0,0.0
2024-01-13 08:30:00+00:00,9.472,4.16,4.304,7.056,0.0,0.0
2024-01-13 08:45:00+00:00,7.584,3.424,4.752,7.104,0.0,0.0
2024-01-13 09:00:00+00:00,7.92,3.6,5.152,7.184,0.0,0.0
2024-01-13 09:15:00+00:00,8.048,4.528,4.448,6.592,0.0,0.0
2024-01-13 09:30:00+00:00,9.6,4.992,3.504,6.352,0.016,0.0
2024-01-13 09:45:00+00:00,9.04,5.008,4.32,6.384,0.0,0.0
2024-01-13 10:00:00+00:00,9.488,5.024,3.76,6.336,0.0,0.0
2024-01-13 10:15:00+00:00,10.432,5.04,3.792,6.336,0.0,0.0
2024-01-13 10:30:00+00:00,8.688,4.976,4.4,6.336,0.0,0.0
2024-01-13 10:45:00+00:00,9.312,5.232,3.52,6.368,0.0,0.0
2024-01-13 11:00:00+00:00,9.84,5.936,3.888,6.352,0.0,0.0
2024-01-13 11:15:00+00:00,8.512,5.04,4.208,6.32,0.0,0.0
2024-01-13 11:30:00+00:00,9.456,4.832,3.888,6.336,0.0,0.0
2024-01-13 11:45:00+00:00,10.224,4.96,3.776,6.384,0.0,0.0
2024-01-13 12:00:00+00:00,8.64,5.152,3.872,6.336,0.0,0.0
2024-01-13 12:15:00+00:00,8.64,4.992,4.896,6.336,0.0,0.0
2024-01-13 12:30:00+00:00,10.032,4.832,3.648,6.336,0.0,0.0
2024-01-13 12:45:00+00:00,8.64,4.96,4.496,6.416,0.0,0.0
2024-01-13 13:00:00+00:00,8.736,4.992,4.448,6.352,0.0,0.0
2024-01-13 13:15:00+00:00,9.392,5.312,4.496,6.384,0.0,0.0
2024-01-13 13:30:00+00:00,8.928,5.824,4.432,6.432,0.0,0.0
2024-01-13 13:45:00+00:00,8.4,5.024,4.432,6.368,0.0,0.0
2024-01-13 14:00:00+00:00,7.904,4.928,5.2,6.368,0.0,0.0
2024-01-13 14:15:00+00:00,9.024,4.832,4.464,6.384,0.0,0.0
2024-01-13 14:30:00+00:00,8.0,4.848,4.736,6.464,0.0,0.0
2024-01-13 14:45:00+00:00,9.248,5.088,4.544,6.416,0.0,0.0
2024-01-13 15:00:00+00:00,8.224,4.896,4.544,6.48,0.0,0.0
2024-01-13 15:15:00+00:00,8.784,4.768,4.816,6.512,0.0,0.0
2024-01-13 15:30:00+00:00,8.288,5.04,4.688,6.432,0.0,0.0
2024-01-13 15:45:00+00:00,9.152,5.232,4.496,6.48,0.0,0.0
2024-01-13 16:00:00+00:00,10.224,5.904,5.104,6.464,0.0,0.0
2024-01-13 16:15:00+00:00,8.448,4.976,4.4,6.48,0.0,0.0
2024-01-13 16:30:00+00:00,8.864,5.008,4.576,6.448,0.0,0.0
2024-01-13 16:45:00+00:00,7.76,4.944,5.264,6.352,0.0,0.0
2024-01-13 17:00:00+00:00,8.064,4.656,4.848,6.4,0.0,0.0
2024-01-13 17:15:00+00:00,8.672,4.96,4.752,6.352,0.0,0.0
2024-01-13 17:30:00+00:00,7.504,4.96,5.408,6.448,0.0,0.0
2024-01-13 17:45:00+00:00,9.248,4.96,4.432,6.4,0.0,0.0
2024-01-13 18:00:00+00:00,8.112,4.752,4.576,6.432,0.0,0.0
2024-01-13 18:15:00+00:00,8.352,5.312,5.088,6.416,0.0,0.0
2024-01-13 18:30:00+00:00,8.496,5.968,4.832,6.48,0.0,0.0
2024-01-13 18:45:00+00:00,9.104,4.752,4.912,6.48,0.016,0.0
2024-01-13 19:00:00+00:00,7.76,3.568,5.6,7.296,0.0,0.0
2024-01-13 19:15:00+00:00,7.424,3.632,5.392,7.264,0.0,0.0
2024-01-13 19:30:00+00:00,7.52,3.616,5.712,7.296,0.0,0.0
2024-01-13 19:45:00+00:00,6.816,3.504,5.792,7.152,0.0,0.0
2024-01-13 20:00:00+00:00,7.28,3.408,5.328,7.12,0.0,0.0
2024-01-13 20:15:00+00:00,7.2,3.216,5.792,7.104,0.0,0.0
2024-01-13 20:30:00+00:00,6.896,3.296,5.696,7.136,0.0,0.0
2024-01-13 20:45:00+00:00,7.424,3.648,5.408,7.088,0.0,0.0
2024-01-13 21:00:00+00:00,6.736,4.368,5.696,7.104,0.0,0.0
2024-01-13 21:15:00+00:00,6.864,3.312,5.648,7.04,0.0,0.0
2024-01-13 21:30:00+00:00,7.6,3.248,5.488,7.072,0.0,0.0
2024-01-13 21:45:00+00:00,7.472,3.392,5.152,7.088,0.0,0.0
2024-01-13 22:00:00+00:00,7.104,3.376,6.096,7.04,0.0,0.0
2024-01-13 22:15:00+00:00,7.424,3.232,4.72,7.04,0.0,0.0
2024-01-13 22:30:00+00:00,7.648,3.344,5.584,7.104,0.0,0.0
2024-01-13 22:45:00+00:00,7.536,3.392,5.568,7.072,0.0,0.0
2024-01-13 23:00:00+00:00,7.792,3.264,4.736,7.088,0.0,0.0
2024-01-13 23:15:00+00:00,7.488,3.472,5.84,7.072,0.0,0.0
2024-01-13 23:30:00+00:00,7.136,4.512,5.296,7.056,0.0,0.0
2024-01-13 23:45:00+00:00,8.032,3.184,5.12,7.104,0.0,0.0
2024-01-14 00:00:00+00:00,7.136,3.376,5.12,7.056,0.0,0.0
2024-01-14 00:15:00+00:00,7.744,3.36,5.232,7.056,0.0,0.0
2024-01-14 00:30:00+00:00,7.872,3.456,4.816,7.056,0.0,0.0
2024-01-14 00:45:00+00:00,6.432,3.408,5.728,7.04,0.0,0.0
2024-01-14 01:00:00+00:00,8.752,3.184,4.432,6.992,0.0,0.0
2024-01-14 01:15:00+00:00,7.184,3.472,5.184,6.992,0.0,0.0
2024-01-14 01:30:00+00:00,8.256,3.408,4.464,7.024,0.0,0.0
2024-01-14 01:45:00+00:00,7.616,3.52,5.184,7.024,0.0,0.0
2024-01-14 02:00:00+00:00,7.792,4.416,4.528,7.072,0.0,0.0
2024-01-14 02:15:00+00:00,9.744,3.488,4.512,7.056,0.0,0.0
2024-01-14 02:30:00+00:00,6.464,3.344,5.808,7.008,0.0,0.0
2024-01-14 02:45:00+00:00,8.352,3.392,4.336,6.992,0.0,0.0
2024-01-14 03:00:00+00:00,7.472,3.264,5.184,7.104,0.0,0.0
2024-01-14 03:15:00+00:00,7.536,3.408,5.088,7.12,0.0,0.0
2024-01-14 03:30:00+00:00,8.64,3.456,4.368,7.104,0.0,0.0
2024-01-14 03:45:00+00:00,7.216,3.392,5.264,7.104,0.0,0.0
2024-01-14 04:00:00+00:00,8.864,3.392,4.24,7.072,0.0,0.0
2024-01-14 04:15:00+00:00,8.352,3.392,5.232,7.024,0.0,0.0
2024-01-14 04:30:00+00:00,8.032,4.56,4.464,7.024,0.0,0.0
2024-01-14 04:45:00+00:00,7.632,3.424,5.44,7.072,0.0,0.0
2024-01-14 05:00:00+00:00,7.92,3.312,4.496,7.04,0.0,0.0
2024-01-14 05:15:00+00:00,7.344,3.312,5.808,7.088,0.0,0.0
2024-01-14 05:30:00+00:00,8.176,3.376,4.448,7.088,0.0,0.0
2024-01-14 05:45:00+00:00,7.712,3.424,5.264,7.136,0.0,0.0
2024-01-14 06:00:00+00:00,8.256,3.424,5.184,7.072,0.0,0.0
2024-01-14 06:15:00+00:00,6.752,3.392,5.12,7.088,0.0,0.0
2024-01-14 06:30:00+00:00,8.16,3.296,4.88,7.04,0.0,0.0
2024-01-14 06:45:00+00:00,7.264,3.408,4.96,7.056,0.0,0.0
2024-01-14 07:00:00+00:00,7.872,4.496,4.928,7.152,0.0,0.0
2024-01-14 07:15:00+00:00,7.2,3.568,5.568,7.168,0.0,0.0
2024-01-14 07:30:00+00:00,7.056,3.312,5.344,7.104,0.0,0.0
2024-01-14 07:45:00+00:00,7.84,3.344,4.816,7.008,0.0,0.0
2024-01-14 08:00:00+00:00,7.392,3.328,5.68,7.088,0.0,0.0
2024-01-14 08:15:00+00:00,8.608,3.344,4.48,7.088,0.0,0.0
2024-01-14 08:30:00+00:00,7.104,3.424,5.904,7.104,0.0,0.0
2024-01-14 08:45:00+00:00,7.872,3.312,4.896,7.152,0.0,0.0
2024-01-14 09:00:00+00:00,7.344,3.488,5.616,7.104,0.0,0.0
2024-01-14 09:15:00+00:00,8.32,3.904,4.576,6.752,0.0,0.0
2024-01-14 09:30:00+00:00,9.152,5.312,4.784,6.512,0.0,0.0
2024-01-14 09:45:00+00:00,8.592,4.448,4.576,6.56,0.0,0.0
2024-01-14 10:00:00+00:00,8.272,4.208,4.688,6.592,0.0,0.0
2024-01-14 10:15:00+00:00,8.928,4.144,4.56,6.592,0.0,0.0
2024-01-14 10:30:00+00:00,7.648,4.224,5.232,6.624,0.0,0.0
2024-01-14 10:45:00+00:00,8.864,4.224,4.416,6.528,0.0,0.0
2024-01-14 11:00:00+00:00,8.416,4.112,4.64,6.544,0.0,0.0
2024-01-14 11:15:00+00:00,7.808,4.304,5.168,6.528,0.0,0.0
2024-01-14 11:30:00+00:00,9.008,4.16,4.448,6.544,0.0,0.0
2024-01-14 11:45:00+00:00,7.376,4.112,5.232,6.592,0.0,0.0
2024-01-14 12:00:00+00:00,9.104,5.168,4.496,6.512,0.0,0.0
2024-01-14 12:15:00+00:00,8.032,5.072,4.704,6.48,0.0,0.0
2024-01-14 12:30:00+00:00,9.424,4.976,4.624,6.384,0.0,0.0
2024-01-14 12:45:00+00:00,7.952,4.912,5.264,6.432,0.0,0.0
2024-01-14 13:00:00+00:00,8.192,4.976,4.56,6.4,0.0,0.0
2024-01-14 13:15:00+00:00,8.992,4.96,4.8,6.416,0.0,0.0
2024-01-14 13:30:00+00:00,7.76,4.912,4.864,6.464,0.0,0.0
2024-01-14 13:45:00+00:00,8.768,4.944,4.624,6.464,0.0,0.0
2024-01-14 14:00:00+00:00,7.984,4.992,5.056,6.448,0.0,0.0
2024-01-14 14:15:00+00:00,8.352,4.976,4.864,6.496,0.0,0.0
2024-01-14 14:30:00+00:00,8.048,5.808,5.136,6.384,0.0,0.0
2024-01-14 14:45:00+00:00,8.4,5.408,4.576,6.432,0.0,0.0
2024-01-14 15:00:00+00:00,8.16,4.848,5.312,6.368,0.0,0.0
2024-01-14 15:15:00+00:00,8.048,4.816,4.816,6.448,0.0,0.0
2024-01-14 15:30:00+00:00,7.92,4.992,5.152,6.4,0.0,0.0
2024-01-14 15:45:00+00:00,9.264,4.976,4.976,6.448,0.0,0.0
2024-01-14 16:00:00+00:00,8.048,4.928,4.784,6.416,0.0,0.0
2024-01-14 16:15:00+00:00,9.552,4.848,4.88,6.464,0.0,0.0
2024-01-14 16:30:00+00:00,8.016,4.992,5.072,6.432,0.0,0.0
2024-01-14 16:45:00+00:00,8.464,4.832,5.232,6.432,0.0,0.0
2024-01-14 17:00:00+00:00,7.84,5.68,5.072,6.448,0.0,0.0
2024-01-14 17:15:00+00:00,8.064,5.408,5.024,6.384,0.0,0.0
2024-01-14 17:30:00+00:00,8.688,4.928,5.024,6.464,0.0,0.0
2024-01-14 17:45:00+00:00,8.144,4.864,4.784,6.432,0.0,0.0
2024-01-14 18:00:00+00:00,8.944,4.848,5.36,6.352,0.0,0.0
2024-01-14 18:15:00+00:00,8.064,4.928,4.816,6.416,0.0,0.0
2024-01-14 18:30:00+00:00,7.952,4.912,5.28,6.416,0.0,0.0
2024-01-14 18:45:00+00:00,7.984,4.896,5.456,6.368,0.0,0.0
2024-01-14 19:00:00+00:00,9.408,4.96,4.416,6.368,0.0,0.0
2024-01-14 19:15:00+00:00,9.216,4.32,4.432,6.224,0.0,0.0
2024-01-14 19:30:00+00:00,7.792,4.24,5.424,7.2,0.0,0.0
2024-01-14 19:45:00+00:00,12.048,3.92,4.704,7.168,0.0,0.0
2024-01-14 20:00:00+00:00,15.008,8.096,3.104,2.912,0.0,0.0
2024-01-14 20:15:00+00:00,15.344,6.0,2.912,4.928,0.0,0.0
2024-01-14 20:30:00+00:00,13.824,10.288,4.528,1.664,0.0,0.144
2024-01-14 20:45:00+00:00,14.32,12.448,4.272,2.592,0.016,0.096
2024-01-14 21:00:00+00:00,16.176,15.376,3.488,0.848,0.0,0.528
2024-01-14 21:15:00+00:00,14.704,14.448,3.856,1.44,0.0,0.176
2024-01-14 21:30:00+00:00,15.36,14.128,3.248,1.264,0.0,0.224
2024-01-14 21:45:00+00:00,14.336,13.488,3.712,2.56,0.0,0.048
2024-01-14 22:00:00+00:00,14.288,14.704,3.648,1.328,0.0,0.176
2024-01-14 22:15:00+00:00,14.16,12.176,3.568,2.88,0.016,0.0
2024-01-14 22:30:00+00:00,12.8,12.32,4.64,2.304,0.0,0.128
2024-01-14 22:45:00+00:00,14.912,12.576,3.792,3.008,0.016,0.016
2024-01-14 23:00:00+00:00,14.192,14.8,3.664,1.36,0.0,0.4
2024-01-14 23:15:00+00:00,14.592,12.832,3.84,3.136,0.016,0.048
2024-01-14 23:30:00+00:00,13.696,10.976,3.456,3.616,0.0,0.0
2024-01-14 23:45:00+00:00,13.152,13.184,4.576,1.968,0.0,0.048
2024-01-15 00:00:00+00:00,13.68,12.128,3.936,3.392,0.0,0.0
2024-01-15 00:15:00+00:00,14.848,12.08,3.616,3.808,0.0,0.0
2024-01-15 00:30:00+00:00,13.792,12.288,4.432,3.12,0.0,0.0
2024-01-15 00:45:00+00:00,13.776,12.576,3.92,3.104,0.0,0.064
2024-01-15 01:00:00+00:00,13.792,12.608,4.144,3.584,0.0,0.064
2024-01-15 01:15:00+00:00,12.688,11.2,4.704,4.4,0.0,0.0
2024-01-15 01:30:00+00:00,14.576,15.168,3.872,1.856,0.0,0.256
2024-01-15 01:45:00+00:00,13.344,12.432,4.368,4.192,0.0,0.0
2024-01-15 02:00:00+00:00,14.112,12.384,3.792,3.248,0.0,0.0
2024-01-15 02:15:00+00:00,14.016,12.032,4.0,3.648,0.0,0.0
2024-01-15 02:30:00+00:00,14.0,11.2,4.224,3.728,0.016,0.0
2024-01-15 02:45:00+00:00,13.584,14.208,4.464,2.176,0.0,0.032
2024-01-15 03:00:00+00:00,14.48,12.384,2.96,2.528,0.016,0.064
2024-01-15 03:15:00+00:00,14.384,10.784,4.16,3.376,0.0,0.0
2024-01-15 03:30:00+00:00,13.632,14.368,3.76,1.104,0.0,0.304
2024-01-15 03:45:00+00:00,15.472,10.72,2.56,3.232,0.048,0.096
2024-01-15 04:00:00+00:00,15.184,9.392,2.912,4.0,0.048,0.0
2024-01-15 04:15:00+00:00,15.024,10.416,3.04,3.232,0.16,0.0
2024-01-15 04:30:00+00:00,15.568,10.096,3.024,3.232,0.0,0.0
2024-01-15 04:45:00+00:00,14.128,9.344,3.504,4.224,0.016,0.0
2024-01-15 05:00:00+00:00,14.976,9.28,3.36,5.136,0.0,0.0
2024-01-15 05:15:00+00:00,13.072,7.92,4.08,5.776,0.0,0.0
2024-01-15 05:30:00+00:00,14.336,4.72,3.6,6.928,0.0,0.0
2024-01-15 05:45:00+00:00,14.72,4.576,3.808,6.976,0.064,0.0
2024-01-15 06:00:00+00:00,11.488,4.48,4.752,7.04,0.0,0.0
2024-01-15 06:15:00+00:00,12.768,4.448,4.352,7.056,0.0,0.0
2024-01-15 06:30:00+00:00,9.664,4.512,4.576,6.976,0.0,0.0
2024-01-15 06:45:00+00:00,9.776,4.48,4.688,7.12,0.0,0.0
2024-01-15 07:00:00+00:00,8.048,4.528,5.056,7.184,0.0,0.0
2024-01-15 07:15:00+00:00,8.624,4.736,5.056,7.12,0.0,0.0
2024-01-15 07:30:00+00:00,8.192,5.488,4.992,7.136,0.0,0.0
2024-01-15 07:45:00+00:00,7.872,4.464,5.168,7.168,0.0,0.0
2024-01-15 08:00:00+00:00,8.752,4.656,5.088,7.104,0.0,0.0
2024-01-15 08:15:00+00:00,7.76,4.432,5.328,7.168,0.0,0.0
2024-01-15 08:30:00+00:00,8.0,4.16,5.84,7.216,0.0,0.0
2024-01-15 08:45:00+00:00,7.168,4.256,5.744,7.2,0.0,0.0
2024-01-15 09:00:00+00:00,7.68,4.32,6.032,7.216,0.0,0.0
2024-01-15 09:15:00+00:00,9.008,4.64,5.2,6.912,0.0,0.0
2024-01-15 09:30:00+00:00,9.552,5.008,4.816,6.592,0.0,0.0
2024-01-15 09:45:00+00:00,9.632,5.36,5.664,6.624,0.0,0.0
2024-01-15 10:00:00+00:00,7.744,5.712,5.344,6.608,0.0,0.0
2024-01-15 10:15:00+00:00,8.72,5.008,5.248,6.64,0.0,0.0
2024-01-15 10:30:00+00:00,8.608,5.008,4.912,6.672,0.0,0.0
2024-01-15 10:45:00+00:00,9.92,4.928,5.312,6.672,0.0,0.0
2024-01-15 11:00:00+00:00,8.368,5.648,5.76,6.448,0.0,0.0
2024-01-15 11:15:00+00:00,8.464,5.648,5.056,6.544,0.0,0.0
2024-01-15 11:30:00+00:00,8.8,5.696,5.36,6.544,0.0,0.0
2024-01-15 11:45:00+00:00,8.112,5.664,5.344,6.576,0.0,0.0
2024-01-15 12:00:00+00:00,9.824,5.68,5.072,6.56,0.0,0.0
2024-01-15 12:15:00+00:00,8.496,6.336,5.104,6.496,0.0,0.0
2024-01-15 12:30:00+00:00,8.368,6.336,5.456,6.496,0.0,0.0
2024-01-15 12:45:00+00:00,8.528,5.664,5.12,6.448,0.0,0.0
2024-01-15 13:00:00+00:00,8.464,5.664,5.248,6.496,0.0,0.0
2024-01-15 13:15:00+00:00,8.768,5.584,5.216,6.48,0.0,0.0
2024-01-15 13:30:00+00:00,8.048,5.6,5.232,6.48,0.0,0.0
2024-01-15 13:45:00+00:00,8.752,5.648,5.488,6.512,0.0,0.0
2024-01-15 14:00:00+00:00,8.112,5.712,5.184,6.48,0.0,0.0
2024-01-15 14:15:00+00:00,8.704,5.568,5.232,6.512,0.0,0.0
2024-01-15 14:30:00+00:00,8.56,5.664,5.36,6.56,0.0,0.0
2024-01-15 14:45:00+00:00,8.736,6.528,4.912,6.544,0.0,0.0
2024-01-15 15:00:00+00:00,9.664,6.192,5.088,6.528,0.0,0.0
2024-01-15 15:15:00+00:00,8.096,5.632,5.424,6.56,0.0,0.0
2024-01-15 15:30:00+00:00,8.96,5.744,5.312,6.576,0.0,0.0
2024-01-15 15:45:00+00:00,8.128,5.664,5.296,6.544,0.0,0.0
2024-01-15 16:00:00+00:00,8.336,5.52,5.44,6.544,0.0,0.0
2024-01-15 16:15:00+00:00,8.96,5.664,4.992,6.608,0.0,0.0
2024-01-15 16:30:00+00:00,8.064,5.776,5.328,6.56,0.0,0.0
2024-01-15 16:45:00+00:00,8.912,5.616,5.264,6.56,0.0,0.0
2024-01-15 17:00:00+00:00,8.128,5.712,5.376,6.608,0.0,0.0
2024-01-15 17:15:00+00:00,8.864,6.576,5.072,6.592,0.0,0.0
2024-01-15 17:30:00+00:00,7.952,5.968,5.68,6.592,0.0,0.0
2024-01-15 17:45:00+00:00,8.448,5.664,5.232,6.592,0.0,0.0
2024-01-15 18:00:00+00:00,9.712,5.424,4.96,6.528,0.0,0.0
2024-01-15 18:15:00+00:00,8.16,5.776,5.36,6.56,0.0,0.0
2024-01-15 18:30:00+00:00,8.912,5.68,5.344,6.48,0.0,0.0
2024-01-15 18:45:00+00:00,8.16,5.44,5.104,6.608,0.0,0.0
2024-01-15 19:00:00+00:00,8.88,4.736,5.312,6.832,0.0,0.0
2024-01-15 19:15:00+00:00,7.696,5.504,6.112,5.728,0.0,0.0
2024-01-15 19:30:00+00:00,11.136,5.28,4.96,5.632,0.0,0.0
2024-01-15 19:45:00+00:00,11.584,6.4,5.536,5.6,0.0,0.0
2024-01-15 20:00:00+00:00,12.096,7.44,5.44,4.128,0.0,0.0
2024-01-15 20:15:00+00:00,12.112,6.928,5.68,4.592,0.0,0.0
2024-01-15 20:30:00+00:00,12.096,11.072,5.04,2.624,0.0,0.176
