timestamp,Generation(kWh)_1,Usage(kWh)_1,Generation(kVarh)_1,Usage(kVarh)_1
2022-10-02 07:45:00+00:00,0.0,30.58,0.0,21.86
2022-10-02 08:00:00+00:00,0.0,31.18,0.0,23.18
2022-10-02 08:15:00+00:00,0.0,39.92,0.0,32.68
2022-10-02 08:30:00+00:00,0.0,32.92,0.0,24.1
2022-10-02 08:45:00+00:00,0.0,31.58,0.0,22.7
2022-10-02 09:00:00+00:00,0.0,31.2,0.0,22.14
2022-10-02 09:15:00+00:00,0.0,32.64,0.0,24.06
2022-10-02 09:30:00+00:00,0.0,32.26,0.0,23.9
2022-10-02 09:45:00+00:00,0.0,31.44,0.0,22.78
2022-10-02 10:00:00+00:00,0.0,32.34,0.0,24.02
2022-10-02 10:15:00+00:00,0.0,32.02,0.0,23.96
2022-10-02 10:30:00+00:00,0.0,36.66,0.0,29.12
2022-10-02 10:45:00+00:00,0.0,36.9,0.0,29.86
2022-10-02 11:00:00+00:00,0.0,31.64,0.0,24.02
2022-10-02 11:15:00+00:00,0.0,32.46,0.0,23.72
2022-10-02 11:30:00+00:00,0.0,32.0,0.0,22.88
2022-10-02 11:45:00+00:00,0.0,31.58,0.0,22.06
2022-10-02 12:00:00+00:00,0.0,32.6,0.0,22.6
2022-10-02 12:15:00+00:00,0.0,31.96,0.0,22.16
2022-10-02 12:30:00+00:00,0.0,33.0,0.0,23.36
2022-10-02 12:45:00+00:00,0.0,33.92,0.0,23.86
2022-10-02 13:00:00+00:00,0.0,39.58,0.0,30.86
2022-10-02 13:15:00+00:00,0.0,33.42,0.0,24.4
2022-10-02 13:30:00+00:00,0.0,31.8,0.0,23.18
2022-10-02 13:45:00+00:00,0.0,33.5,0.0,24.52
2022-10-02 14:00:00+00:00,0.0,33.88,0.0,25.3
2022-10-02 14:15:00+00:00,0.0,34.28,0.0,23.68
2022-10-02 14:30:00+00:00,0.0,31.3,0.0,23.28
2022-10-02 14:45:00+00:00,0.0,33.26,0.0,25.1
2022-10-02 15:00:00+00:00,0.0,32.92,0.0,23.64
2022-10-02 15:15:00+00:00,0.0,31.9,0.0,23.08
2022-10-02 15:30:00+00:00,0.0,32.36,0.0,22.92
2022-10-02 15:45:00+00:00,0.0,36.08,0.0,26.56
2022-10-02 16:00:00+00:00,0.0,32.88,0.0,23.46
2022-10-02 16:15:00+00:00,0.0,32.48,0.0,23.42
2022-10-02 16:30:00+00:00,0.0,31.3,0.0,21.88
2022-10-02 16:45:00+00:00,0.0,33.46,0.0,24.6
2022-10-02 17:00:00+00:00,0.0,33.18,0.0,24.12
2022-10-02 17:15:00+00:00,0.0,32.94,0.0,23.62
2022-10-02 17:30:00+00:00,0.0,31.92,0.0,22.9
2022-10-02 17:45:00+00:00,0.0,39.06,0.0,30.4
2022-10-02 18:00:00+00:00,0.0,34.68,0.0,24.82
2022-10-02 18:15:00+00:00,0.0,32.68,0.0,23.56
2022-10-02 18:30:00+00:00,0.0,32.48,0.0,23.38
2022-10-02 18:45:00+00:00,0.0,32.88,0.0,23.78
2022-10-02 19:00:00+00:00,0.0,32.3,0.0,23.22
2022-10-02 19:15:00+00:00,0.0,31.36,0.0,22.76
2022-10-02 19:30:00+00:00,0.0,33.02,0.0,24.78
2022-10-02 19:45:00+00:00,0.0,33.26,0.0,24.16
2022-10-02 20:00:00+00:00,0.0,37.5,0.0,29.64
2022-10-02 20:15:00+00:00,0.0,31.74,0.0,22.8
2022-10-02 20:30:00+00:00,0.0,31.28,0.0,22.86
2022-10-02 20:45:00+00:00,0.0,31.44,0.0,23.74
2022-10-02 21:00:00+00:00,0.0,29.06,0.0,24.14
2022-10-02 21:15:00+00:00,0.0,29.54,0.0,24.42
